ticker,shortName,sector,currentPrice,pct_below_52w_high,pct_above_52w_low,trailingPE,priceToBook,roe_pct,debtToEquity,margin_pct,earningsGrowth,revenueGrowth,marketCap,score,reasons
KINGFA,KINGFA SCI & TEC IND LTD.,Basic Materials,5857.5,5.524193548387097,60.48385316645697,34.352825,5.6726017,17.412001,1.101,9.284,0.262,0.232,79377211392.0,8,low D/E 1; earnings +26%; rev +23%
GNFC,GUJ NAR VAL FER & CHEM L,Basic Materials,592.7999877929688,4.232635251539782,62.410955559717465,8.404934,0.95598096,9.1350004,0.066,12.331,2.756,0.398,87106435326.2905,8,low D/E 0; earnings +276%; rev +40%; PE 8
TTKPRESTIG,TTK PRESTIGE LTD,Consumer Cyclical,592.6500244140625,23.152228341126683,40.10638875036939,42.031914,4.0994267,8.147000499999999,8.801,6.079,1.232,0.336,81173130511.90585,8,23% below 52w high; low D/E 9; earnings +123%; rev +34%
PGHL,PROCTER & GAMBLE HEALTH L,Healthcare,5832.5,16.379928315412187,23.911196090928406,27.1216,18.456985,61.592996,1.771,24.905,-0.049,0.074,96815898624.0,8,ROE 62%; low D/E 2; margin 25%
AVALON,AVALON TECHNOLOGIES LTD,Technology,2245.5,4.487452148022118,188.88460507709172,112.33117,20.785124,16.943,29.503,7.445,1.453,0.498,150025797632.0,8,low D/E 30; earnings +145%; rev +50%
GRANULES,GRANULES INDIA LIMITED,Healthcare,841.5999755859375,7.516486199347527,85.98894488087016,31.263,4.101205,13.522,29.735,11.76,0.534,0.22,208545884254.27045,8,low D/E 30; earnings +53%; rev +22%
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,Industrials,92.25,7.518796992481203,146.65774394733023,53.94737,8.171672,16.820998,6.45,13.881999,0.917,1.429,136420720640.0,8,low D/E 6; earnings +92%; rev +143%
CCL,CCL PRODUCTS (I) LTD,Consumer Defensive,1112.4000244140625,10.449197541455462,36.40711519485745,34.343933,6.3187313,18.002000000000002,56.487,9.379999999999999,0.61,0.138,148322241719.25745,8,ROE 18%; earnings +61%; rev +14%
IIFLCAPS,IIFL CAPITAL SERVICES LTD,Financial Services,333.1499938964844,19.00072847457068,38.58153176157645,19.257225,3.3789403,20.198,59.292,24.520001,0.045,0.033,104877791358.57349,8,ROE 20%; margin 25%
THELEELA,LEELA PALACES HOTEL LTD,Consumer Cyclical,539.7000122070312,0.8542231261976335,40.36411240755039,39.889137,2.7975907,8.014000000000001,28.065,27.621000000000002,3.867,0.281,180237078508.6344,8,low D/E 28; margin 28%; earnings +387%; rev +28%
SKFINDUS,SKF IND (INDUSTRIAL) LTD,Industrials,2753.699951171875,9.447551753637784,38.09237174092738,65.54868,9.218084,15.615000000000002,0.309,5.787,0.7943285796719148,3.640540653057826,136137315986.03694,8,low D/E 0; earnings +79%; rev +364%
MGL,MAHANAGAR GAS LTD.,Utilities,1137.800048828125,17.431055963125907,26.422227647569446,15.71113,1.7485785,13.627,3.461,8.382000000000001,-0.393,0.139,112389362391.13376,8,low D/E 3; rev +14%; PE 16
BLUEJET,BLUE JET HEALTHCARE LTD,Healthcare,595.2999877929688,24.550064918508397,83.16922701322116,43.901176,7.5934024,19.881001,3.102,26.523000000000003,-0.143,-0.174,103263958970.50227,8,25% below 52w high; ROE 20%; low D/E 3; margin 27%
OLECTRA,OLECTRA GREENTECH LIMITED,Industrials,1291.199951171875,24.676234514580717,48.99607518438379,59.58468,8.638812,17.559999999999988,30.841,2.0079998000000003,-0.003,0.657,105982636120.1518,8,25% below 52w high; low D/E 31; rev +66%
USHAMART,USHA MARTIN LTD.,Basic Materials,495.6499938964844,6.037915849007701,36.71218055026426,28.40401,4.5744424,16.228001,6.922,13.215,0.408,0.164,150875994302.08817,8,low D/E 7; earnings +41%; rev +16%
GENUSPOWER,GENUS POWER INFRASTRU LTD,Industrials,334.25,8.299039780521262,61.973836074587474,14.265899,4.1687975,28.997,103.821,12.595998999999999,0.434,0.448,92453134336.0,8,ROE 29%; earnings +43%; rev +45%; PE 14
KAJARIACER,KAJARIA CERAMICS LTD,Industrials,1220.699951171875,6.795449592890786,40.37488333062175,35.55782,6.3413973,16.499001,7.302,10.7980005,0.554,0.204,191824519686.99927,8,low D/E 7; earnings +55%; rev +20%
V2RETAIL,V2 RETAIL LIMITED,Consumer Cyclical,220.0500030517578,15.120538842137776,38.780276513589904,43.834663,8.892346,25.959,110.224,5.284,1.796,0.599,80238494808.78548,8,ROE 26%; earnings +180%; rev +60%
PLATIND,PLATINUM INDUSTRIES LTD,Basic Materials,211.07000732421875,38.35572106113115,15.024527152162806,23.042578,2.6118648,12.031,2.293,11.346,-0.125,-0.056,11592993170.281776,8,38% below 52w high; low D/E 2
VTL,VARDHMAN TEXTILES LIMITED,Consumer Cyclical,600.5,12.718023255813954,55.77172503242542,20.184874,1.6255563,7.329,17.52,8.324,0.492,0.133,173830225920.0,8,low D/E 18; earnings +49%; rev +13%
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,Basic Materials,610.5999755859375,11.507249915081522,21.949263171470495,11.0998,1.1904668,10.6079996,0.194,15.958998999999999,0.156,-0.047,81819931448.53423,8,low D/E 0; margin 16%; earnings +16%; PE 11
CARTRADE,CARTRADE TECH LIMITED,Consumer Cyclical,2895.199951171875,12.013373311901688,80.94999694824219,62.289158,5.57928,9.849,5.363,28.656,0.224,0.163,140452034239.2484,8,low D/E 5; margin 29%; earnings +22%; rev +16%
AMAGI,AMAGI MEDIA LABS LIMITED,Technology,576.4500122070312,20.751994382819134,85.83171809235827,122.12924,7.3003473,6.325,1.763,6.303,6.45,0.324,124708588112.85626,8,21% below 52w high; low D/E 2; earnings +645%; rev +32%
FRACTAL,FRACTAL ANALYTICS LIMITED,Technology,855.25,23.501788908765654,16.566714702284955,44.777485,4.474282,11.583999500000001,13.131,9.5290005,0.771,0.2,147073171456.0,8,24% below 52w high; low D/E 13; earnings +77%; rev +20%
FINCABLES,FINOLEX CABLES LTD,Industrials,1291.199951171875,6.026204427083334,84.24657158431957,24.693056,3.245795,12.325999999999999,0.314,11.532,0.532,0.443,197475263188.25897,8,low D/E 0; earnings +53%; rev +44%
WABAG,VA TECH WABAG LTD,Industrials,2057.89990234375,8.679835706955846,99.21586663540658,35.88943,4.9922853,15.674,8.874,9.636,0.368,0.208,128573802538.61703,8,low D/E 9; earnings +37%; rev +21%
STARCEMENT,STAR CEMENT LIMITED,Basic Materials,194.3699951171875,37.08691133278294,1.498691967199739,21.289156,2.4645915,12.870999999999999,18.924,9.71,-0.242,0.034,78560540746.46294,8,37% below 52w high; low D/E 19
SFL,SHEELA FOAM LIMITED,Consumer Cyclical,666.2000122070312,19.971169146749133,45.840637042435084,33.97246,2.2370644,5.119,27.85,5.321,7.265,0.256,72751252789.04832,8,low D/E 28; earnings +726%; rev +26%
SKYGOLD,SKY GOLD AND DIAMONDS LTD,Consumer Cyclical,778.5499877929688,8.18985993007444,200.5984508853161,35.746094,10.063856,29.828,72.072,4.6680003,1.242,0.779,120577063069.44965,8,ROE 30%; earnings +124%; rev +78%
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,643.8499755859375,6.376332098696073,71.55608753739483,40.16531,9.681227,25.258000000000003,51.789,6.814000000000001,0.29,0.524,126930251058.9485,8,ROE 25%; earnings +29%; rev +52%
KRBL,KRBL LIMITED,Consumer Defensive,397.25,19.747474747474747,44.63863419917773,11.990643,1.5655789,11.731,2.924,12.617,0.731,-0.056,90926505984.0,8,low D/E 3; earnings +73%; PE 12
TSFINV,TSF INVESTMENTS LIMITED,Financial Services,424.7000122070313,39.458301894934955,28.037382145754613,19.392694,1.5635182,9.0629995,3.85,44.553003000000004,-0.223,0.709,93727828613.99222,8,39% below 52w high; low D/E 4; margin 45%; rev +71%
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,Basic Materials,1167.0,23.91942229443639,33.12799823202746,21.890827,3.3792195,16.229999,36.418,6.184,0.07,0.087,14309969920.0,8,24% below 52w high; low D/E 36
NIVABUPA,NIVA BUPA HEALTH INS CO L,Financial Services,82.87999725341797,9.321667538537833,22.78518111617477,78.18868,3.9699187,12.1350005,9.883,4.8149999999999995,0.902,0.8,153264483368.92798,8,low D/E 10; earnings +90%; rev +80%
LTFOODS,LT FOODS LIMITED,Consumer Defensive,431.0,10.208333333333334,29.371156504934337,23.385784,8.397304,14.936,28.488,5.485,0.707,0.238,149666004992.0,8,low D/E 28; earnings +71%; rev +24%
ORKLAINDIA,ORKLA INDIA LIMITED,Consumer Defensive,550.3499755859375,27.58552952816612,3.2067464765002343,25.350069,2.7213256,10.967,2.284,11.452,0.111,0.104,75392021231.53629,8,28% below 52w high; low D/E 2; rev +10%
DIFFNKG,DIFFUSION ENGINEERS LTD,Industrials,401.7999877929687,11.47830068387212,85.3320950816799,27.333332,3.696174,13.011000000000001,7.057,12.553,0.371,0.365,14917330490.7986,8,low D/E 7; earnings +37%; rev +36%
JKPAPER,JK PAPER LIMITED,Basic Materials,389.6000061035156,12.410068166446488,27.80055709469859,22.301088,1.2803365,4.7810003,44.544,4.3390002,0.496,0.127,70641796178.68198,8,low D/E 45; earnings +50%; rev +13%
KPITTECH,KPIT TECHNOLOGIES LIMITED,Technology,592.9000244140625,55.353913824242284,9.189691420637661,27.87494,4.5582447,19.73,23.624,8.839,-0.318,0.089,161403542006.17307,8,55% below 52w high; ROE 20%; low D/E 24
AJAXENGG,AJAX ENGINEERING LIMITED,Industrials,566.4000244140625,22.251197746868563,43.465056212484,28.634985,4.654718,17.663,0.132,10.795999,0.052,0.017,64800017129.134895,8,22% below 52w high; low D/E 0
WENDT,WENDT (INDIA) LIMITED,Industrials,8109.5,23.386868209730753,38.82564409826244,96.01587,6.388703,5.849,0.075,6.6360004,0.632,0.366,16218999808.0,8,23% below 52w high; low D/E 0; earnings +63%; rev +37%
ASTRAZEN,ASTRAZENECA PHARMA IND LT,Healthcare,7507.0,23.782933143814407,0.34754711936906835,111.21481,21.502882,22.825001,12.679,6.973999999999999,-0.321,0.297,187675000832.0,8,24% below 52w high; ROE 23%; low D/E 13; rev +30%
TBOTEK,TBO TEK LIMITED,Consumer Cyclical,1702.5999755859375,3.524482747124244,69.54789433271988,69.239525,11.741583,17.794999999999998,48.762,8.561,0.323,0.811,181810410960.9691,8,low D/E 49; earnings +32%; rev +81%
HONASA,HONASA CONSUMER LIMITED,Consumer Defensive,483.7999877929687,5.1000393531901524,94.76650550747695,63.4076,11.131562,15.449001,9.586,9.748999999999999,1.19,0.27,157730517108.21207,8,low D/E 10; earnings +119%; rev +27%
GREENPOWER,ORIENT GREEN POWER CO LTD,Utilities,9.539999961853027,36.101810000996466,19.548871416677816,17.666666,0.97119004,6.458,45.393,22.264,-0.2,-0.068,11190722515.252392,8,36% below 52w high; low D/E 45; margin 22%; PE 18
DOMS,DOMS INDUSTRIES LIMITED,Industrials,2209.89990234375,20.220220131994584,9.190171238005501,61.81538,10.993925,20.091998999999998,10.849,8.929,-0.225,0.192,134115141849.40492,8,20% below 52w high; ROE 20%; low D/E 11; rev +19%
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,Healthcare,232.9900054931641,11.913041401450249,50.31613257623489,34.774628,5.9136024,16.695,2.956,15.476,0.253,0.088,15360908650.16142,8,low D/E 3; margin 15%; earnings +25%
BLUEDART,BLUE DART EXPRESS LTD,Industrials,5077.0,27.842524161455373,9.689964351301718,41.92403,6.779059,14.832,64.2661368842264,4.516,1.891,0.08,120466718720.0,8,28% below 52w high; earnings +189%
SYRMA,SYRMA SGS TECHNOLOGY LTD,Technology,1443.699951171875,6.43551839456416,127.5334832422183,74.8807,9.648917,14.142999,13.045,6.737,0.86,0.683,278092667714.4836,8,low D/E 13; earnings +86%; rev +68%
LUMAXTECH,LUMAX AUTO TECH LTD,Consumer Cyclical,2043.699951171875,3.1421824089158763,99.46320514043984,43.03432,11.509847,24.350001,83.409,6.2230001999999995,1.09,0.329,139293897471.9871,8,ROE 24%; earnings +109%; rev +33%
JKTYRE,JK TYRE & INDUSTRIES LTD,Consumer Cyclical,373.3999938964844,38.97696045133496,17.402926655524702,16.544085,1.7761161,14.051,80.551,4.003,-0.743,0.02,107647293728.4206,8,39% below 52w high; PE 17
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,Basic Materials,347.5,39.26948748923324,29.63999844252756,15.653152,1.6644235,12.392,62.241,4.202,-0.297,-0.069,10761133056.0,8,39% below 52w high; PE 16
PFIZER,PFIZER LTD,Healthcare,4920.0,14.657415437987858,12.84144606323881,30.583702,5.355324,17.159,1.671,28.608,0.066,0.083,225078837248.0,8,low D/E 2; margin 29%
PRIVISCL,PRIVI SPECIALITY CHE LTD,Basic Materials,3450.300048828125,8.850024982926023,57.267888345414434,39.79585,9.54226,24.757999,74.399,13.096,0.36,0.192,134778054515.35866,8,ROE 25%; earnings +36%; rev +19%
WSTCSTPAPR,WEST COAST PAPER MILLS LT,Basic Materials,636.25,1.3565891472868217,69.66666666666667,18.309353,1.1648002,3.7720002000000004,8.243,5.25,1.453,0.101,42023616512.0,7,low D/E 8; earnings +145%; rev +10%
BBL,BHARAT BIJLEE LTD,Industrials,2353.89990234375,30.990914619063325,14.729246886186582,23.810438,1.3114811,6.0500003,15.116,4.7470003,-0.296,0.177,26606412720.1797,7,31% below 52w high; low D/E 15; rev +18%
TTKHLTCARE,TTK HEALTHCARE LIMITED,Healthcare,1082.0999755859375,11.070025298890673,47.224486474277214,20.666538,1.3715229,6.026,2.187,8.325000000000001,0.637,0.137,15290432167.021189,7,low D/E 2; earnings +64%; rev +14%
TIINDIA,TUBE INVEST OF INDIA LTD,Industrials,2930.0,14.32497781610533,35.34113040644245,93.34183,7.3162203,19.189999999999998,27.724,2.8169999,-0.142,0.207,567166894080.0,7,ROE 19%; low D/E 28; rev +21%
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,Financial Services,81.12999725341797,14.510014806170371,49.02644985302133,16.659138,1.3028327,8.1750005,163.316,6.162999999999999,4.611,0.238,16988621248.865732,7,earnings +461%; rev +24%; PE 17
SMSPHARMA,SMS PHARMACEUTICALS LTD.,Healthcare,356.5,20.38856415404357,61.297617006887286,32.204155,4.2487516,14.310001,46.455,11.407,-0.035,0.056,33386948608.0,7,20% below 52w high; low D/E 46
PITTIENG,PITTI ENGINEERING LIMITED,Industrials,1051.6500244140625,4.395452325994318,55.80000361689815,33.112408,3.9333575,12.4960005,82.134,6.267,0.301,0.159,38820176773.21066,7,earnings +30%; rev +16%
GKSL,GUJARAT KIDNEY N SUP SP L,Healthcare,156.41000366210938,3.581554379776602,59.017896189041444,63.06855,3.8555968,11.928999999999998,11.427,18.895999999999997,2.24,2.126,12331872544.732594,7,low D/E 11; margin 19%; earnings +224%; rev +213%
GMMPFAUDLR,GMM PFAUDLER LIMITED,Industrials,1018.2000122070312,22.12619409506453,38.53061390571854,64.812225,3.8003743,4.5809999999999995,84.461,1.931,1.145,0.164,45775446564.79424,7,22% below 52w high; earnings +114%; rev +16%
POWERGRID,POWER GRID CORP. LTD.,Utilities,264.79998779296875,18.51054690089991,5.9199951171875,13.18725,2.4506943,16.492,150.813,33.797002,-0.008,0.027,2462799774851.239,7,margin 34%; PE 13
PHOENIXLTD,THE PHOENIX MILLS LTD,Real Estate,1925.0,11.282147816354676,31.34552620542978,52.523872,6.264094,11.056000000000001,37.211,28.164,0.233,0.128,688502669312.0,7,low D/E 37; margin 28%; earnings +23%; rev +13%
DREDGECORP,DREDGING CORP OF INDIA,Industrials,1118.300048828125,13.040431661887636,107.86246260745817,63.539776,2.5176165,3.1889997,88.829,2.9749999,5.438,0.467,31312401751.18752,7,earnings +544%; rev +47%
GOCLCORP,GOCL CORPORATION LIMITED,Basic Materials,398.25,13.405086913386812,78.30758411326116,7.3207717,0.6281457,11.849,0.02,3188.6980000000003,-0.967,0.263,19742242816.0,7,low D/E 0; margin 3189%; rev +26%; PE 7
ARSSBL,ANAND RATHI SH N STK BR L,Financial Services,497.6499938964844,37.390701493117234,19.627402378962593,21.285288,2.315448,9.58899333817461,63.43,16.182,-0.265,0.27,31384993407.07325,7,37% below 52w high; margin 16%; rev +27%
AFSL,ABANS FINANCIAL SRVCS LTD,Financial Services,202.13999938964844,11.729257908450464,3.97613064242006,7.6192985,0.8192263,8.3579995,55.763,0.49900003000000004,0.889,0.959,10276749280.969872,7,earnings +89%; rev +96%; PE 8
ABLBL,ADITYA BIRLA LIFES BRAN L,Consumer Cyclical,86.5,42.840151355731244,0.5813953488372093,59.65517,7.476232,12.723999999999998,213.719,2.046,0.2,0.111,105066201088.0,7,43% below 52w high; earnings +20%; rev +11%
VESUVIUS,VESUVIUS INDIA LTD,Industrials,429.2999877929687,29.379837053509135,0.16331817066843632,34.017433,5.236579,16.75,0.821,12.003,-0.074,0.023,87131067986.4512,7,29% below 52w high; low D/E 1
BIOCON,BIOCON LIMITED.,Healthcare,412.5,7.74907623156669,22.385407191700015,120.26239,1.9630052,1.1469999,42.145,2.86,2.346,0.1,671671189504.0,7,low D/E 42; earnings +235%; rev +10%
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,Financial Services,85.58999633789062,26.84615697616186,17.81141712351144,26.498451,3.1649594,12.679000000000002,460.74,63.176995999999995,0.229,0.196,712850114779.5303,7,27% below 52w high; margin 63%; earnings +23%; rev +20%
GENESYS,GENESYS INTL CORPN LTD,Technology,183.5500030517578,71.6700114006395,8.931752552971997,33.99074,1.0610011,5.1960003,24.515,9.9379994,-0.359,0.107,11242086586.914328,7,72% below 52w high; low D/E 25; rev +11%
UNICHEMLAB,UNICHEM LABORATORIES LTD,Healthcare,516.5499877929688,24.83265736070027,85.67576029024826,11.946114,1.3379662,9.7849995,18.405,13.206000000000001,-0.793,0.201,36368088228.55484,7,25% below 52w high; low D/E 18; rev +20%; PE 12
TRIDENT,TRIDENT LIMITED,Consumer Cyclical,24.6299991607666,20.39431565731616,12.056413438217263,31.576923,2.6319726,8.0299996,38.323,5.829,0.148,0.047,125504229195.61574,7,20% below 52w high; low D/E 38
BATAINDIA,BATA INDIA LTD,Consumer Cyclical,711.2000122070312,44.5458080150463,17.55372102595558,62.385967,5.728785,8.465999,86.9,4.1149996,0.23,0.039,91408786976.93968,7,45% below 52w high; earnings +23%
NAVA,NAVA LIMITED,Industrials,556.75,24.702463941464366,10.983754963402935,20.813084,1.8016634,10.309,20.684,18.333,-0.446,0.122,157772365824.0,7,25% below 52w high; low D/E 21; margin 18%; rev +12%
ARMANFIN,ARMAN FIN SERV LTD,Financial Services,1973.0999755859375,8.593538111655029,51.66025946087145,17.92098,2.2197573,6.263000000000001,190.256,30.789,2.216,2.657,20746673919.291977,7,margin 31%; earnings +222%; rev +266%; PE 18
BHARTIARTL,BHARTI AIRTEL LIMITED,Communication Services,1941.699951171875,10.705911649948264,11.559893776034185,40.57041,7.4830713,20.151,100.415,13.139999999999999,0.351,0.184,12113601583634.035,7,ROE 20%; earnings +35%; rev +18%
ROLEXRINGS,ROLEX RINGS LIMITED,Industrials,185.82000732421875,0.832531496393851,86.21104882193174,33.360863,4.169827,12.3459995,0.0,13.153,0.224,0.044,48746743681.385216,7,low D/E 0; earnings +22%
TECHNOE,TECHNO ELEC & ENG CO. LTD,Industrials,985.4500122070312,37.43174525669643,13.270116345635778,26.569157,2.7560332,11.364,1.744,12.845,-0.315,0.198,114607416715.67252,7,37% below 52w high; low D/E 2; rev +20%
AZAD,AZAD ENGINEERING LIMITED,Industrials,2766.60009765625,7.366235612616706,103.4264777688419,128.67908,11.690535,9.142,31.025,21.756001,0.213,0.259,178671868066.81125,7,low D/E 31; margin 22%; earnings +21%; rev +26%
MRF,MRF LTD,Consumer Cyclical,134000.0,18.09290953545232,9.836065573770492,23.484053,2.7095356,12.258001,15.288,7.5840004,-0.01,0.096,568313184256.0,7,low D/E 15
IMPAL,IND MOTOR PART & ACC LTD,Consumer Cyclical,1106.5999755859375,10.678831723382705,19.245687024346715,14.122001,0.5983255,3.7800000000000002,0.0,10.674,0.1539380901159317,0.0604421478662611,13810367183.312511,7,low D/E 0; earnings +15%; PE 14
IOLCP,IOL CHEM AND PHARMA LTD,Healthcare,163.75,8.825170136341862,143.71185302872988,28.577662,2.674037,7.896,7.529,6.6610000000000005,0.897,0.371,48065130496.0,7,low D/E 8; earnings +90%; rev +37%
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,Healthcare,305.1499938964844,8.363365196250939,36.16688334918224,44.353195,6.4687424,13.843,53.533,10.998999,0.389,0.207,15892442818.124285,7,earnings +39%; rev +21%
MANINDS,MAN INDUSTRIES (I) LTD.,Basic Materials,676.9000244140625,3.1616560208780395,124.10198701217085,24.88603,2.3566234,9.231,30.097,5.272,0.952,0.419,50773980967.288376,7,low D/E 30; earnings +95%; rev +42%
ADANIPORTS,ADANI PORT & SEZ LTD,Industrials,1696.0,10.316745709093873,31.269349845201237,28.976593,4.0720778,15.592,64.051,32.431,0.024,0.186,3907514531840.0,7,margin 32%; rev +19%
KNRCON,KNR CONSTRU LTD.,Industrials,127.13999938964844,42.20909118652344,17.017945332808367,9.068473,0.71847963,9.1850005,49.162,14.757000000000001,-0.346,-0.04,35756166996.34802,7,42% below 52w high; low D/E 49; PE 9
CEATLTD,CEAT LIMITED,Consumer Cyclical,3588.199951171875,19.148266084455273,19.586733916743043,24.578394,2.4669359,18.82,64.742,3.583,-0.962,0.223,145143019592.89783,7,ROE 19%; rev +22%
NSLNISP,NMDC STEEL LIMITED,Basic Materials,39.52000045776367,26.47441775299782,19.721304051033048,141.14285,0.8774228,0.447,35.019,0.43,,0.367,115817547069.52492,7,26% below 52w high; low D/E 35; rev +37%
HDBFS,HDB FINANCIAL SERVICES L,Financial Services,692.3499755859375,14.714217048928347,24.6803513066283,20.704247,2.7820191,12.310413495902301,484.313,29.786,0.326,0.21,573580488958.0587,7,margin 30%; earnings +33%; rev +21%
OAL,ORIENTAL AROMATICS LTD,Basic Materials,334.8999938964844,16.275001525878906,46.88596223530016,213.31209,1.6960224,0.49900003000000004,60.585,0.5,4.0,0.152,11270582066.59488,7,earnings +400%; rev +15%
ASHIANA,ASHIANA HOUSING LTD,Real Estate,367.2999877929687,15.737556105542527,36.31470445462613,30.506643,4.055203,14.333999,35.119,12.347999,0.038,-0.633,36922776372.89001,7,low D/E 35
STUDDS,STUDDS ACCESSORIES LTD,Consumer Cyclical,448.0,25.333333333333336,8.658746850353443,23.578947,3.3720975,16.999,1.559,11.411,-0.393,0.132,17630322688.0,7,25% below 52w high; low D/E 2; rev +13%
KSL,KALYANI STEELS LIMITED,Basic Materials,856.6500244140625,12.813593704449202,49.24216453206664,14.138472,1.7765746,14.45,22.567445652251372,8.605,-0.102,-0.102,37486474284.344246,7,low D/E 23; PE 14
PAUSHAKLTD,PAUSHAK LIMITED,Basic Materials,787.4000244140625,3.3449946827902663,129.89781734717155,45.805702,3.9531684,8.222,15.666,17.216,0.256,0.495,19414854233.975426,7,low D/E 16; margin 17%; earnings +26%; rev +50%
M&M,MAHINDRA & MAHINDRA LTD,Consumer Cyclical,3424.800048828125,10.810173808495934,18.259670194341332,20.849873,4.111281,18.754,125.278,8.609,0.334,0.275,4112370689286.97,7,ROE 19%; earnings +33%; rev +28%
TITAN,TITAN COMPANY LIMITED,Consumer Cyclical,5068.0,1.9349845201238391,53.431620301063646,78.12548,28.652517,37.127998,195.001,6.2319998000000005,0.628,0.293,4496898916352.0,7,ROE 37%; earnings +63%; rev +29%
ASIANTILES,ASIAN GRANITO IND. LTD.,Industrials,45.41999816894531,42.549962596086374,6.870583926930148,78.31034,0.8844147,1.283,28.468,0.885,-0.156,0.368,13465906657.137548,7,43% below 52w high; low D/E 28; rev +37%
NRBBEARING,NRB BEARING LIMITED,Consumer Cyclical,483.2000122070313,4.107954344152153,127.33474724503664,31.7477,4.865132,15.174000000000001,15.653,10.576,0.148,0.192,46833001631.137215,7,low D/E 16; rev +19%
NYKAA,FSN E COMMERCE VENTURES,Consumer Cyclical,330.3500061035156,5.071837326575969,47.93999175492403,375.39774,65.78057,14.338000000000001,82.829,2.405,2.5,0.291,946482463823.121,7,earnings +250%; rev +29%
SHILPAMED,SHILPA MEDICARE LTD,Healthcare,820.9500122070312,1.5765452300449572,216.35838620694847,54.045425,6.1978607,9.822000000000001,25.465,17.665,1.154,0.449,160562907475.47354,7,low D/E 25; margin 18%; earnings +115%; rev +45%
INDSWFTLAB,IND SWIFT LABORATORIES LT,Healthcare,333.510009765625,5.064041743670057,282.68503032279386,51.230415,2.0119205,3.2390002,1.481,8.5,1.427,0.254,29002552145.234028,7,low D/E 1; earnings +143%; rev +25%
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,Healthcare,1107.699951171875,8.074692848807054,32.5792879918462,24.703388,4.111211,18.318,42.304,15.784,-0.359,0.22,1104934814141.764,7,ROE 18%; low D/E 42; margin 16%; rev +22%
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,Consumer Cyclical,775.75,46.0160055671538,3.2956058588548602,39.298378,2.3660219,7.2459996,8.621,3.013,-0.294,0.121,98458460160.0,7,46% below 52w high; low D/E 9; rev +12%
KKCL,KEWAL KIRAN CLOTHING LTD,Consumer Cyclical,518.5999755859375,12.840340237657562,26.998890127229192,21.626354,3.7950134,14.948,13.649200208872832,11.838,-0.0178571428571429,0.2094199068580033,31958817311.47898,7,low D/E 14; rev +21%
GRAPHITE,GRAPHITE INDIA LTD,Industrials,717.0499877929688,10.636843721860428,41.765520976340504,65.724106,2.3910754,2.9189998000000004,6.295,7.0440000000000005,0.284,0.266,140094076591.04388,7,low D/E 6; earnings +28%; rev +27%
AWFIS,AWFIS SPACE SOLUTIONS LTD,Industrials,263.0,58.8676900284748,14.822089716615544,22.17538,3.4054122,14.007,271.732,5.357,1.386,0.27,18821117952.0,7,59% below 52w high; earnings +139%; rev +27%
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,Financial Services,11368.0,18.097982708933717,32.37074988355845,14.291101,1.729562,11.598,0.012,734.641,-0.224,0.242,1265184669696.0,7,low D/E 0; margin 735%; rev +24%; PE 14
TATACONSUM,TATA CONSUMER PRODUCT LTD,Consumer Defensive,1056.300048828125,17.650262022455916,4.874904291701019,63.82478,4.7975693,6.94,12.159,7.837999599999999,0.279,0.119,1045409610948.7078,7,low D/E 12; earnings +28%; rev +12%
VINDHYATEL,VINDHYA TELELINKS LTD,Industrials,2436.0,6.3076923076923075,152.72330514575935,12.3273115,0.67945355,5.311,34.118,6.877999999999999,0.765,-0.208,28868702208.0,7,low D/E 34; earnings +76%; PE 12
RAINBOW,RAINBOW CHILDRENS MED LTD,Healthcare,1453.5,9.720496894409939,34.086715867158674,51.78126,8.952218,17.941,53.558,15.68,0.133,0.332,147457785856.0,7,margin 16%; rev +33%
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,Industrials,259.45001220703125,21.3787841796875,89.37957095403742,44.274746,2.067924,5.3790003,167.843,4.285,1.0,0.198,20521288645.519367,7,21% below 52w high; earnings +100%; rev +20%
VSSL,VARDHMAN SPC STEEL LTD,Basic Materials,356.0,5.306559797648062,72.48062525551447,23.796791,2.821344,11.76,7.281,7.932,0.749,0.121,34420101120.0,7,low D/E 7; earnings +75%; rev +12%
HEG,HEG LTD,Industrials,711.9500122070312,4.9465938308369495,54.83906722668218,38.092564,2.8876145,7.338,16.73,13.611999999999998,0.168,0.104,137390360883.68286,7,low D/E 17; earnings +17%; rev +10%
DEN,DEN NETWORKS LTD,Communication Services,27.75,26.09853378475781,23.223798560951224,8.92283,0.34757885,2.85,0.524,15.193999999999999,-0.325,0.006,13230254080.0,7,26% below 52w high; low D/E 1; margin 15%; PE 9
